SBY  9:32:50 [counter_64_bit_bmc] Removing directory '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc'.
SBY  9:32:50 [counter_64_bit_bmc] Copy '/home/yuval/Documents/64-bit_counter/counter_64_bit.v' to '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc/src/counter_64_bit.v'.
SBY  9:32:50 [counter_64_bit_bmc] Copy '/home/yuval/Documents/64-bit_counter/counter_64_bit_formal.v' to '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc/src/counter_64_bit_formal.v'.
SBY  9:32:50 [counter_64_bit_bmc] engine_0: smtbmc
SBY  9:32:50 [counter_64_bit_bmc] base: starting process "cd counter_64_bit_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY  9:32:50 [counter_64_bit_bmc] base: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] prep: starting process "cd counter_64_bit_bmc/model; yosys -ql design_prep.log design_prep.ys"
SBY  9:32:50 [counter_64_bit_bmc] prep: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] smt2: starting process "cd counter_64_bit_bmc/model; yosys -ql design_smt2.log design_smt2.ys"
SBY  9:32:50 [counter_64_bit_bmc] smt2: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] engine_0: starting process "cd counter_64_bit_bmc; yosys-smtbmc --presat --unroll --noprogress -t 100  --append 0 --dump-vcd engine_0/trace.vcd --dump-yw engine_0/trace.yw --dump-vlogtb engine_0/trace_tb.v --dump-smtc engine_0/trace.smtc model/design_smt2.smt2"
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assertions in step 78..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assumptions in step 79..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assertions in step 79..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assumptions in step 80..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assertions in step 80..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assumptions in step 81..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assertions in step 81..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assumptions in step 82..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assertions in step 82..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:06  Checking assumptions in step 83..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:06  Checking assertions in step 83..
SBY  9:32:57 [counter_64_bit_bmc] engine_0: ##   0:00:06  Checking assumptions in step 84..
SBY  9:32:57 [counter_64_bit_bmc] engine_0: ##   0:00:06  Checking assertions in step 84..
SBY  9:32:57 [counter_64_bit_bmc] engine_0: ##   0:00:06  Checking assumptions in step 85..
SBY  9:32:57 [counter_64_bit_bmc] engine_0: ##   0:00:06  Checking assertions in step 85..
